Actual,Predicted
6494.9,6527.961
6278.5,6281.8584
5668.0,5722.3125
6371.6,6343.129
6682.4,6708.8813
6337.5,6293.498
6179.6,6205.4287
5212.8,5229.5723
4425.1,4506.4536
6134.5,6128.663
6924.7,6911.874
6780.2,6729.277
6499.2,6363.1245
6987.2,7037.4697
6982.7,6913.7275
6390.3,6357.2065
5820.2,5795.5396
6916.8,6894.3306
6827.7,6796.4214
6614.1,6555.281
6822.4,6856.273
5790.4,5724.6353
6221.3,6321.242
4955.4,4924.804
5665.5,5669.752
6587.1,6527.961
5995.2,6002.869
5593.5,5531.1616
6787.2,6848.77
6054.1,6128.663
6968.0,6956.25
4820.1,4773.8833
6156.1,6194.2275
6717.6,6767.651
6551.5,6619.882
4723.3,4770.0293
6111.2,6202.3906
6722.7,6775.814
6796.7,6796.4214
6978.8,6913.7275
5234.8,5236.9785
5823.9,5870.252
6217.5,6163.007
6250.9,6331.48
6585.9,6630.672
6624.7,6532.263
4936.5,4954.4204
5890.0,5873.619
4661.9,4596.1475
4873.2,4838.4175
5385.5,5415.449
6719.2,6729.489
5957.8,5873.619
5116.1,5179.0854
6129.8,6128.663
5091.8,5169.297
5008.9,5043.993
6610.3,6627.634
5965.7,5969.6846
6398.9,6459.3994
6668.9,6703.549
5357.0,5243.2197
5640.8,5548.479
5705.1,5707.8804
6557.9,6527.961
6622.1,6648.637
5272.8,5342.961
6784.6,6775.814
5629.9,5531.1616
6577.4,6624.184
5987.1,5865.456
6878.7,6861.379
5025.3,4962.5234
5090.3,5034.672
5752.5,5795.5396
5735.4,5737.9624
6686.9,6681.6787
6697.2,6708.8813
5969.9,6083.8296
5963.8,6132.202
5799.1,5786.904
5615.5,5634.6826
5970.9,5873.619
6309.8,6334.793
6470.5,6437.1064
6524.3,6370.9565
6530.5,6527.961
6568.4,6648.637
5886.5,5873.619
5248.0,5190.3457
5264.4,5236.9785
4849.3,4824.766
6610.1,6647.2017
5527.9,5440.483
4871.1,4896.782
5366.5,5413.812
6221.5,6325.562
5941.7,5875.7017
6304.5,6337.211
5768.3,5724.6353
5430.6,5392.763
6096.4,6117.014
6239.2,6163.007
6002.8,5971.767
6509.6,6527.961
5447.6,5423.728
5703.9,5583.5483
5912.0,5958.0356
5255.3,5236.9785
5496.8,5440.483
6508.3,6520.6143
5860.7,5853.3345
7090.5,6981.618
7036.3,7076.008
5587.9,5556.4897
5402.9,5423.728
6662.1,6719.4424
6819.2,6796.4214
5079.2,5081.379
5135.3,5169.3057
5464.4,5424.1934
7010.2,6973.9185
5352.8,5343.875
5570.8,5540.2
5093.4,5104.334
6925.7,6866.3135
5735.3,5781.454
5572.6,5647.385
6452.9,6462.2793
6896.7,6894.3306
5492.4,5539.735
7218.5,7148.5684
7015.6,6956.25
5751.4,5737.9624
6548.5,6527.961
5670.3,5685.46
7004.9,7008.566
5736.1,5724.6353
6174.4,6260.5293
6041.5,6002.869
5358.6,5243.2197
5279.4,5236.9785
6391.4,6425.4575
6897.3,6921.2305
5632.7,5548.479
5608.6,5548.479
5860.2,5861.97
5770.6,5724.6353
6823.8,6848.77
6669.8,6631.936
6603.3,6627.634
6575.2,6560.6133
6979.0,6956.25
6104.0,6089.2793
6594.2,6532.263
5981.4,5969.6846
6576.3,6527.961
6707.6,6848.77
4880.5,4919.8936
6565.9,6547.1177
6809.6,6732.527
6954.5,6956.25
6289.7,6270.767
6303.5,6331.48
5219.9,5169.297
5506.1,5529.819
5106.4,5094.5454
6728.5,6708.8813
6385.5,6357.2065
6838.0,6956.25
6620.8,6647.2017
6627.7,6716.4043
6456.9,6350.7617
4973.7,5034.672
6874.7,6913.7275
5070.3,5098.5093
4792.4,4849.7295
6903.6,6866.3135
5491.7,5392.763
6024.0,6089.2793
6754.2,6796.4214
6380.4,6356.6797
6302.7,6326.692
5729.0,5853.3345
5290.5,5331.73
6970.4,6981.618
5798.0,5877.158
5330.4,5347.01
6457.6,6437.1064
5369.1,5343.875
6039.5,5969.6846
5133.7,5179.0854
5093.5,5104.334
5218.3,5225.7183
5054.3,5081.379
7171.2,7094.076
5393.6,5413.812
6865.3,6861.7227
5514.8,5546.0674
5929.7,5969.6846
5390.1,5409.958
6925.7,6913.7275
5566.1,5561.181
5665.7,5723.877
5346.3,5345.3726
6443.0,6445.8423
6846.7,6866.3135
5058.1,5043.993
5540.8,5529.819
5665.8,5661.3975
6353.0,6337.211
6773.1,6805.802
5940.4,5969.6846
6685.5,6681.6787
6531.6,6461.811
6137.7,6117.014
6194.6,6138.901
6608.0,6555.281
5412.6,5420.3394
6383.6,6397.1616
4869.5,4921.579
4948.4,4959.1367
5737.3,5771.317
7072.4,6956.25
7065.7,7154.6055
5445.2,5428.618
6740.8,6719.0557
6582.3,6527.961
6365.3,6357.2065
6482.8,6354.988
5943.3,5875.7017
6523.0,6461.811
6389.2,6371.425
6079.3,6120.5
6008.8,6089.2793
5931.5,5969.6846
6216.3,6263.5674
6186.4,6206.7104
6497.5,6445.8423
6349.8,6397.1616
6474.8,6428.806
5814.1,5809.271
6166.3,6128.663
5933.0,5875.7017
6106.4,6014.518
5376.7,5343.875
5817.0,5724.6353
5573.4,5561.38
6865.2,6796.4214
4967.6,4949.348
6222.5,6221.1455
5460.0,5539.735
6218.3,6321.242
5956.3,5969.6846
6863.3,6848.77
5990.1,6018.057
4937.3,4925.433
5166.8,5169.297
6217.4,6163.007
6210.1,6270.767
5247.5,5236.9785
5935.2,6002.869
5491.1,5423.728
6988.6,7011.638
6714.5,6660.286
5432.0,5411.4004
5396.1,5423.728
5567.1,5561.181
6716.4,6685.981
6613.5,6623.773
5829.0,5810.7275
5443.6,5413.812
6542.3,6527.961
6057.3,6128.663
5162.4,5223.7476
5751.6,5746.317
5138.6,5047.847
5538.6,5631.798
5613.7,5634.6826
5262.3,5337.634
5277.7,5331.73
6326.6,6281.8584
6963.0,6956.25
5422.4,5539.735
6398.5,6315.153
6472.4,6527.961
5668.2,5722.3125
6396.9,6462.2793
5847.7,5875.7017
6563.5,6567.402
5429.2,5423.728
5519.7,5626.4814
6878.3,6948.8384
5187.0,5229.5723
6696.1,6768.753
6429.2,6351.6367
6478.1,6527.961
6232.1,6293.266
6427.4,6462.2793
6629.1,6633.0835
6943.0,6876.8545
6324.1,6346.6875
5700.6,5711.594
4618.7,4604.9844
6071.4,6117.014
6579.5,6695.797
6368.3,6371.425
6481.4,6354.988
5326.0,5343.875
5627.8,5669.752
6240.5,6296.304
5625.9,5561.181
5789.6,5795.5396
6545.3,6527.961
5318.1,5324.3237
5645.1,5669.4634
5784.5,5742.9497
5303.9,5324.403
5297.0,5324.3237
6498.1,6452.7773
4915.4,4933.545
5311.2,5236.9785
5864.6,5877.158
5824.7,5870.252
6775.8,6775.814
6152.1,6205.4287
5952.4,5971.767
6280.4,6260.5293
6393.9,6371.425
6171.5,6202.3906
6679.0,6660.286
6234.0,6202.3906
5456.7,5440.483
6602.2,6627.634
6179.1,6205.4287
7093.7,7045.1694
5337.7,5415.449
5411.4,5392.763
7127.8,7069.6226
6760.7,6727.2188
6332.3,6348.5166
6200.9,6128.663
6803.4,6861.379
5897.1,5861.97
6084.6,6018.057
6605.8,6671.515
5338.1,5343.875
6604.3,6630.672
6086.1,6086.8677
6707.5,6698.835
6650.9,6647.2017
5874.9,5861.97
6606.5,6630.672
5148.5,5108.188
6155.0,6120.5
5659.8,5693.186
7006.4,6973.9185
6807.8,6796.4214
5461.8,5412.8325
6732.2,6654.9536
6223.1,6163.007
6933.7,6908.836
5482.0,5392.763
6532.7,6527.961
6433.0,6343.129
5173.7,5169.297
5180.3,5179.0854
5946.1,5861.97
6232.6,6194.2275
6549.1,6527.961
5883.1,5861.97
6843.6,6775.814
6441.6,6465.3174
6764.5,6775.814
6852.4,6796.4214
6811.4,6729.489
5602.9,5548.479
6981.6,7019.8013
4963.2,4933.536
6931.2,6873.8164
6376.5,6356.6797
5920.9,5906.8037
5477.3,5423.728
5840.3,5781.454
5951.4,5873.619
6700.2,6695.797
6643.0,6547.1177
5256.3,5331.73
5697.3,5634.6826
6442.2,6437.1064
5352.7,5351.2764
5155.6,5169.297
6672.4,6681.6787
5183.8,5094.5454
5496.1,5544.625
6271.7,6324.2803
4939.8,4959.1367
7323.8,7186.6045
5758.8,5724.6353
6701.3,6775.814
6536.2,6630.672
5782.3,5803.894
6020.6,5969.6846
5104.7,5094.5454
6377.9,6371.425
6523.6,6527.961
6045.2,6117.014
6359.7,6346.6875
6523.2,6437.1064
6851.2,6796.4214
7001.0,6956.25
5576.5,5617.365
5226.4,5182.9395
6357.6,6397.1616
6515.3,6520.6143
6979.4,7016.729
6591.7,6527.961
6362.3,6309.235
6687.2,6660.286
6557.9,6532.263
5746.8,5803.8213
5345.4,5409.958
5743.0,5737.9624
4737.1,4760.2407
6543.4,6437.1064
6758.7,6784.8755
6394.3,6348.5166
5166.0,5177.1147
5189.0,5169.297
6610.4,6532.263
6953.6,6956.25
6710.5,6708.8813
6472.9,6527.961
4816.5,4824.766
6964.2,6981.618
5368.7,5348.765
6056.2,6117.014
6618.3,6627.634
5770.3,5820.9927
6206.4,6132.983
6512.4,6527.961
5530.8,5556.4897
6258.4,6264.849
6782.1,6775.814
5445.9,5508.77
7000.8,7016.729
6765.4,6729.489
5261.9,5229.5723
5087.7,5169.297
6284.9,6313.079
6877.3,6921.2305
6120.7,6089.2793
6699.8,6652.123
7022.8,6984.6562
5529.3,5556.4897
6495.5,6516.312
6597.3,6527.961
5669.3,5699.0454
6437.1,6370.9565
6275.2,6337.211
6528.7,6530.999
6159.2,6202.3906
6793.4,6726.239
7073.8,7069.6226
6030.9,6002.869
5401.8,5423.728
6914.6,6813.965
5873.6,5861.97
5397.8,5423.728
5192.1,5169.297
6281.7,6331.48
6624.6,6654.9536
5393.9,5411.4004
5988.6,6002.869
5665.5,5649.026
5160.9,5215.9297
6408.3,6428.9434
6634.5,6654.9536
6432.9,6422.3613
5553.5,5556.4897
7030.3,6956.25
5801.7,5737.9624
6150.5,6132.983
5448.4,5413.812
6100.9,6117.014
6423.8,6363.1245
5909.3,5795.5396
6712.7,6727.2188
6381.4,6371.425
5993.0,5971.767
5767.7,5870.252
5400.2,5415.449
5973.5,5969.6846
6813.6,6787.287
5273.5,5236.9785
5292.1,5324.3237
6137.4,6132.202
5982.7,5971.767
5685.8,5669.752
6002.3,6085.912
6607.8,6561.484
6453.8,6343.129
6014.1,6018.057
5388.6,5423.728
6829.7,6894.3306
5441.9,5413.812
5146.3,5094.5454
4672.2,4731.739
5836.1,5877.158
6981.1,7009.0293
5697.2,5661.3975
6510.6,6464.4263
6639.8,6627.634
6125.5,6260.5293
6372.4,6354.9614
5069.4,5047.847
6632.5,6527.961
5334.7,5345.3726
5256.3,5236.9785
5690.0,5742.9497
5677.9,5669.4634
5704.8,5650.679
5752.1,5803.8213
5324.5,5400.1694
6259.6,6309.235
5851.6,5870.252
6796.2,6796.4214
6128.8,6117.014
6736.5,6729.489
6584.8,6560.6133
6559.6,6445.8423
5716.3,5690.9097
5270.0,5236.9785
6611.0,6560.6133
6473.8,6437.1064
5103.1,5094.5454
5318.8,5324.3237
6500.8,6445.8423
5853.5,5877.158
5168.3,5337.634
5370.2,5327.816
4747.5,4760.2407
6886.7,6913.7275
5817.8,5733.9614
5925.0,5877.158
6869.8,6866.3135
6399.8,6459.3994
6085.4,6002.869
6795.1,6767.651
6846.3,6805.802
7161.3,7108.8413
5414.6,5361.1924
5247.2,5321.912
6543.9,6561.484
5471.3,5423.728
5254.6,5227.1606
6433.9,6428.806
6366.3,6334.966
5201.9,5215.9297
6705.3,6708.8813
6175.5,6128.663
6005.2,5921.9917
5625.4,5540.2
4352.6,4455.6094
6732.4,6660.286
6424.4,6462.2793
6980.1,6991.361
5592.3,5634.6826
5779.3,5877.158
6298.1,6336.4487
5441.4,5539.735
6775.0,6702.286
6676.4,6631.936
6450.8,6465.3174
7029.0,7009.0293
5151.3,5182.9395
5569.2,5445.1743
6545.6,6527.961
5298.1,5236.9785
5086.0,5094.5454
6464.2,6437.1064
6692.7,6555.281
5460.6,5424.1934
5438.4,5413.812
6432.0,6437.1064
7049.6,7094.076
5781.7,5782.2124
6568.8,6445.8423
5488.6,5545.594
6128.5,6163.007
5608.0,5548.479
5372.9,5347.01
6968.0,6976.9565
5984.6,6117.014
5332.8,5318.499
6058.9,6085.912
6854.5,6813.965
5918.9,5875.7017
6855.6,6796.4214
7002.7,6973.9185
6190.5,6206.7104
6459.5,6519.798
5757.1,5729.3267
6487.9,6527.961
6510.3,6527.961
6360.8,6260.5293
5085.2,5088.7207
5279.1,5223.7476
6692.7,6660.286
7019.7,7051.5547
6679.5,6681.6787
5673.7,5699.0454
5943.2,6117.014
6168.6,6120.5
6595.3,6627.634
5566.6,5647.385
7032.6,7061.923
6627.8,6555.281
5802.9,5786.904
6040.8,6128.663
5122.6,5094.554
5976.5,5971.767
6145.7,6163.007
6994.1,7016.729
6272.3,6202.3906
6198.4,6206.7104
6131.2,6128.663
5618.4,5647.385
6181.8,6163.007
6156.9,6089.2793
6762.2,6796.4214
6270.9,6309.235
6134.2,6117.014
5655.1,5548.479
5546.9,5556.4897
6109.1,6128.663
5414.2,5351.2764
6331.6,6309.235
5064.4,5042.0137
6464.3,6408.8105
7220.4,7186.6045
6188.5,6205.4287
5834.7,5877.158
7082.1,7126.7554
6267.1,6285.103
5464.1,5423.728
5675.9,5704.5327
6489.9,6519.798
6757.4,6729.489
6274.3,6270.767
5579.8,5711.328
6047.1,6120.5
6824.4,6866.3135
6902.1,6866.3135
5342.8,5345.3726
7043.0,7069.4688
4942.8,4929.682
5495.0,5440.483
4959.4,4949.348
6478.6,6428.9434
6804.8,6796.4214
6454.8,6465.3174
6462.0,6437.1064
6204.4,6132.983
6189.6,6293.266
5573.5,5561.181
5590.3,5556.4897
5717.3,5742.9497
4967.2,5030.818
5037.5,5043.993
6728.7,6775.814
5324.1,5330.2275
6401.1,6425.4575
5956.0,5971.767
5571.3,5548.479
6554.4,6646.7905
6171.3,6252.366
5981.4,5971.767
5643.7,5704.5327
5264.9,5236.9785
6508.9,6527.961
5591.1,5583.5483
6110.4,6018.057
7118.9,7072.507
6692.2,6727.2188
6754.0,6796.4214
6077.7,6002.869
6776.2,6848.77
5968.7,5873.619
6579.3,6527.961
6752.3,6840.607
6306.8,6276.498
6141.1,6163.007
6952.7,6991.361
6704.6,6660.286
5476.2,5424.1934
7046.1,7041.0283
6623.8,6647.2017
5936.7,5969.6846
6163.4,6194.2275
5097.8,5215.9297
6019.9,5971.767
6866.2,6866.3135
6120.7,6190.7417
6770.7,6732.527
5290.1,5236.9785
5099.2,5169.297
6440.1,6371.425
5351.0,5392.763
5189.9,5215.9297
6323.2,6270.767
5902.7,5873.619
6551.8,6527.961
5963.1,5961.5215
6529.8,6527.961
6556.8,6630.672
5510.3,5432.472
6683.1,6683.5693
6865.2,6853.216
6741.4,6796.4214
6148.0,6194.2275
7150.4,7126.7554
5593.4,5548.479
5337.4,5347.01
6150.2,6194.2275
6068.0,6117.014
6662.4,6654.9536
6040.0,6117.014
7211.4,7186.6045
4792.4,4773.8833
5697.5,5734.034
6232.8,6260.5293
4948.1,4962.5234
6761.9,6796.4214
6868.4,6848.77
5663.3,5649.026
5796.1,5746.317
6165.2,6163.007
6578.2,6560.6133
5240.7,5324.3237
6796.7,6727.2188
5272.0,5321.912
5202.5,5225.7183
5808.3,5803.8213
5396.9,5392.763
5668.6,5685.46
5982.2,5873.619
6658.1,6654.9536
6525.7,6527.961
7058.5,7016.729
6074.7,6089.2793
5982.2,6075.6665
5184.8,5182.9395
7007.6,6921.2305
6001.3,6075.6665
6657.8,6647.2017
6445.1,6527.961
6725.7,6708.8813
6339.0,6365.507
6623.3,6631.936
6584.9,6627.634
5027.8,5047.847
5388.7,5330.2275
5186.2,5334.798
6609.2,6624.184
6638.6,6660.286
6349.6,6410.7124
4764.7,4770.0293
6294.1,6326.692
7148.1,7126.7554
6660.7,6708.8813
6997.7,6956.25
5653.6,5647.385
6380.7,6428.806
6931.2,6977.279
6326.0,6337.211
5230.6,5229.5723
7021.1,6984.6562
5677.5,5723.877
6243.4,6321.242
5704.5,5704.5327
5484.1,5529.819
4969.4,4860.174
5090.9,5169.297
5788.0,5746.244
6202.5,6260.5293
6897.2,6873.8164
6148.6,6202.3906
6995.8,6921.2305
5636.5,5649.026
5931.6,5873.619
5983.7,6002.869
6437.5,6437.1064
7196.4,7162.305
5139.2,5223.7476
5439.8,5539.735
6052.3,6117.014
5492.4,5424.1934
6826.4,6796.4214
6901.8,6866.3135
5257.3,5400.1694
4963.2,5034.2046
6429.1,6371.425
5840.9,5810.7275
5574.5,5548.479
7007.3,7009.235
6153.0,6202.3906
5974.5,6089.2793
6325.6,6324.2803
6132.7,6089.2793
6165.2,6128.663
4850.1,4816.034
4642.7,4684.6816
5246.9,5331.73
6810.5,6848.77
5490.5,5546.0674
6429.4,6437.1064
6666.5,6647.2017
6635.6,6654.9536
6058.9,6128.663
6655.9,6647.2017
5912.9,5969.6846
5066.3,5042.0137
6117.7,6128.663
5970.3,5969.6846
7083.2,7069.4688
6775.4,6732.527
5812.1,5734.034
4654.1,4680.8276
6080.7,6089.2793
6168.9,6202.3906
5865.0,5873.619
5108.7,5094.5454
5252.8,5236.9785
5267.2,5229.5723
6655.6,6652.123
6154.6,6117.014
6338.5,6334.966
6331.5,6326.692
5958.2,5873.619
5485.9,5544.625
4862.5,4892.928
6834.8,6813.965
5426.5,5423.728
5437.9,5423.728
6310.0,6326.692
6126.4,6202.3906
6040.5,5969.6846
6799.1,6866.3135
5438.0,5423.728
5511.6,5440.483
5560.5,5639.0303
5188.1,5182.9395
6979.1,6956.25
5783.8,5795.658
5262.5,5236.9785
5478.5,5423.728
6158.9,6163.007
6017.3,5975.1343
6772.3,6775.814
6885.7,6813.965
6136.3,6083.8296
6852.1,6796.4214
6235.8,6212.6284
4683.9,4731.739
6751.4,6796.4214
5292.9,5342.961
5312.4,5324.3237
5592.2,5642.6934
5121.3,5215.9297
5177.4,5177.1147
5916.5,5958.0356
5495.3,5632.271
6746.9,6781.8374
5655.2,5669.752
5674.1,5652.275
5198.2,5179.0854
6839.7,6799.4595
6712.2,6716.4043
7098.3,7076.008
6771.1,6767.651
6369.2,6408.8105
5878.4,5803.8213
5240.3,5225.7183
6986.6,6921.2305
6896.2,6873.8164
5829.4,5803.8213
5570.9,5548.479
5134.2,5169.297
5487.3,5539.735
5294.1,5522.4175
5599.4,5632.271
5353.2,5324.3237
6626.8,6567.402
5449.5,5423.728
5918.2,5969.6846
6230.6,6202.3906
4986.7,5034.2046
6648.9,6630.672
6411.4,6363.1245
5548.1,5540.2
6111.8,6131.701
7057.0,7045.1694
6594.1,6631.936
6228.2,6268.335
6050.2,6086.8677
6106.7,6132.202
6732.5,6727.2188
5052.2,5047.847
5996.1,5969.6846
7002.3,6956.25
6102.2,6086.8677
5859.6,5865.456
6071.3,6117.014
6319.4,6321.242
5794.5,5753.1504
6226.9,6293.266
6066.4,6120.5
6296.0,6329.048
6106.9,6128.663
5375.2,5415.449
6812.6,6796.4214
6860.4,6873.8164
5085.4,5177.1147
6686.3,6660.286
6486.1,6425.4575
6621.7,6654.9536
5182.8,5331.73
5084.0,5094.554
5868.0,5966.3174
5829.5,5837.7476
5993.4,5949.4
5717.6,5711.594
5844.5,5782.2124
6661.0,6654.9536
6681.6,6634.974
6238.7,6293.266
5250.7,5324.3237
6138.1,6285.103
6948.6,6956.25
5718.6,5686.2183
6918.2,6866.3135
5367.6,5343.875
5359.2,5418.4116
6889.2,6866.3135
5512.3,5544.625
5998.6,6002.869
6662.5,6634.974
6430.2,6370.9565
6773.4,6732.527
5200.0,5229.5723
6530.4,6445.8423
6048.4,6128.663
6104.9,6190.7417
5221.4,5202.763
5684.3,5723.877
7005.9,7016.729
6728.5,6729.489
6816.8,6775.814
6667.9,6683.5693
6279.5,6202.3906
6448.1,6462.2793
6784.3,6796.4214
5653.3,5669.4634
7073.1,7016.729
6521.0,6527.961
5307.5,5236.9785
6053.0,6128.663
6822.9,6775.814
4885.2,4919.8936
5561.3,5556.4897
5393.8,5355.2886
6707.9,6657.036
4608.8,4680.8276
6473.0,6461.811
5609.5,5556.4897
5222.6,5229.5723
5495.4,5546.0674
5489.3,5529.819
6174.5,6163.007
6651.1,6631.936
6199.9,6253.8823
6726.5,6796.4214
5507.4,5552.8267
5820.8,5862.089
5308.9,5355.2886
6723.0,6719.4424
6749.1,6767.651
4951.9,4933.536
5444.0,5424.1934
6601.7,6532.263
6916.2,6913.7275
5348.9,5337.634
6853.1,6848.77
6594.7,6631.936
5784.6,5958.0356
5320.0,5331.73
6084.5,6128.663
4657.7,4691.0107
6269.6,6309.235
5205.0,5225.7183
6926.3,6861.379
5274.3,5229.5723
7150.3,7094.076
6376.0,6365.507
5982.4,5969.6846
5913.0,5873.619
5295.7,5324.3237
5172.7,5173.3086
5804.9,5873.29
6514.0,6512.8623
6318.0,6352.576
6953.2,6956.25
6361.3,6462.2793
7012.4,6976.9565
5922.3,5958.0356
6585.4,6627.634
5297.1,5324.3237
5993.6,5971.767
5229.7,5236.9785
6656.7,6654.9536
4982.0,5042.0137
6606.7,6555.281
7044.5,7019.8013
5749.7,5784.492
6686.4,6708.8813
5759.7,5742.9497
6653.2,6633.0835
6990.4,6984.7817
5078.0,5088.7207
5307.9,5324.3237
6735.9,6706.587
6157.6,6190.7417
6185.3,6163.007
5436.7,5423.728
5039.7,5005.2173
5309.1,5130.874
6312.1,6340.2427
5623.2,5683.8066
6059.6,6089.2793
5910.0,5861.97
5370.5,5348.8647
6172.5,6128.663
6449.0,6425.4575
6107.0,6190.7417
6971.0,6976.9565
5417.2,5423.728
5719.7,5674.642
5414.6,5260.537
4781.8,4782.624
6279.3,6324.2803
5007.8,5034.2046
6246.4,6212.6284
4405.9,4497.713
6733.5,6657.9917
5804.1,5873.29
5855.1,5873.619
6561.7,6631.936
5579.3,5556.4897
5490.1,5626.404
6608.7,6627.634
5460.3,5421.7817
6779.0,6775.814
6046.2,6163.007
4734.3,4770.0293
5930.9,5877.158
6181.9,6128.663
6609.6,6627.634
5715.4,5742.9497
6381.6,6356.6797
5600.0,5556.4897
6745.5,6775.814
6380.9,6343.129
5178.1,5177.1147
6938.0,6896.742
7087.7,7186.6045
6475.1,6519.798
5833.4,5875.7017
6532.9,6630.672
5357.7,5423.728
6483.0,6527.961
5195.9,5236.9785
5627.0,5626.404
6043.6,6117.014
5475.5,5392.763
5538.6,5440.483
4943.2,4916.701
5124.9,5098.5093
5646.9,5682.1655
6648.6,6695.797
5401.5,5539.735
5724.1,5685.46
6969.1,6956.25
5871.4,5853.3345
6942.8,6913.7275
6417.0,6400.6475
6482.0,6527.961
5305.9,5324.3237
5949.3,6002.869
5884.8,5971.767
5033.5,5081.379
6612.6,6532.263
5991.4,5969.6846
6588.2,6527.961
7028.8,7045.1694
4805.8,4883.1396
5695.2,5803.8213
5832.0,5848.643
5161.3,5179.0854
4491.8,4455.6094
6395.7,6354.988
5008.0,5047.8384
6398.8,6363.1245
5548.2,5445.1743
6225.4,6128.663
5399.0,5423.728
5538.0,5546.0674
5422.7,5361.1924
5428.3,5413.812
6438.3,6410.7124
6878.5,6813.965
6973.0,6959.288
4461.9,4506.4536
5965.0,6002.869
6968.1,6911.874
5744.7,5724.6353
5050.7,5088.7207
5329.0,5352.9136
5267.5,5321.912
6675.9,6633.0835
6710.3,6775.814
6271.7,6221.1455
5316.2,5331.73
6799.3,6848.77
6228.4,6321.242
5474.3,5377.9473
5323.4,5345.3726
4749.9,4721.9243
5195.5,5215.9297
6083.8,6089.2793
6054.7,6128.663
6643.9,6788.2583
6859.2,6796.4214
6472.4,6428.806
7038.1,7016.729
6885.9,6866.3135
5235.6,5331.73
5350.3,5355.2886
6302.0,6331.48
6717.9,6615.997
4826.6,4847.318
7016.6,7044.2544
5273.9,5331.73
7071.5,7051.5547
5191.9,5223.7476
